# ground truth trajectory
# file: 'rgbd_dataset_freiburg1_rpy.bag'
# timestamp tx ty tz qx qy qz qw
1305031242.8429 1.3052 0.5720 1.5318 0.1944 0.9262 -0.0390 -0.3208
1305031242.8529 1.3060 0.5711 1.5311 0.1888 0.9279 -0.0363 -0.3195
1305031242.8630 1.3066 0.5703 1.5304 0.1829 0.9295 -0.0331 -0.3186
1305031242.8729 1.3071 0.5694 1.5295 0.1770 0.9309 -0.0306 -0.3179
1305031242.8829 1.3079 0.5687 1.5286 0.1713 0.9325 -0.0271 -0.3169
1305031242.8930 1.3086 0.5681 1.5279 0.1659 0.9337 -0.0220 -0.3165
1305031242.9029 1.3092 0.5675 1.5268 0.1602 0.9348 -0.0178 -0.3164
1305031242.9130 1.3100 0.5670 1.5260 0.1544 0.9360 -0.0131 -0.3162
1305031242.9229 1.3106 0.5664 1.5249 0.1480 0.9369 -0.0105 -0.3165
1305031242.9330 1.3112 0.5658 1.5237 0.1412 0.9383 -0.0091 -0.3155
1305031242.9429 1.3121 0.5653 1.5228 0.1362 0.9394 -0.0043 -0.3145
1305031242.9529 1.3128 0.5649 1.5218 0.1312 0.9407 -0.0009 -0.3127
1305031242.9630 1.3133 0.5645 1.5208 0.1272 0.9417 0.0027 -0.3116
1305031242.9739 1.3139 0.5642 1.5196 0.1234 0.9427 0.0054 -0.3099
1305031242.9829 1.3147 0.5640 1.5191 0.1204 0.9435 0.0111 -0.3085
1305031242.9929 1.3152 0.5638 1.5180 0.1171 0.9442 0.0132 -0.3075
1305031243.0029 1.3157 0.5635 1.5170 0.1127 0.9448 0.0143 -0.3072
1305031243.0130 1.3167 0.5632 1.5164 0.1100 0.9456 0.0184 -0.3057
1305031243.0230 1.3176 0.5629 1.5157 0.1067 0.9465 0.0212 -0.3037
1305031243.0329 1.3184 0.5628 1.5148 0.1036 0.9474 0.0226 -0.3021
1305031243.0429 1.3192 0.5625 1.5143 0.1006 0.9479 0.0260 -0.3010
1305031243.0529 1.3200 0.5623 1.5135 0.0982 0.9485 0.0288 -0.2997
1305031243.0629 1.3208 0.5623 1.5129 0.0937 0.9490 0.0316 -0.2993
1305031243.0729 1.3215 0.5622 1.5122 0.0901 0.9495 0.0338 -0.2987
1305031243.0829 1.3223 0.5621 1.5118 0.0868 0.9497 0.0372 -0.2986
1305031243.0930 1.3232 0.5620 1.5112 0.0833 0.9500 0.0382 -0.2985
1305031243.1029 1.3236 0.5619 1.5109 0.0799 0.9502 0.0399 -0.2985
1305031243.1130 1.3242 0.5619 1.5107 0.0773 0.9503 0.0417 -0.2988
1305031243.1231 1.3246 0.5620 1.5105 0.0758 0.9502 0.0430 -0.2993
1305031243.1329 1.3248 0.5622 1.5104 0.0752 0.9498 0.0445 -0.3005
1305031243.1429 1.3248 0.5623 1.5103 0.0757 0.9493 0.0457 -0.3016
1305031243.1529 1.3248 0.5625 1.5103 0.0767 0.9488 0.0458 -0.3030
1305031243.1630 1.3248 0.5627 1.5107 0.0785 0.9483 0.0446 -0.3043
1305031243.1729 1.3246 0.5628 1.5111 0.0803 0.9481 0.0422 -0.3046
1305031243.1829 1.3245 0.5629 1.5115 0.0833 0.9481 0.0396 -0.3043
1305031243.1929 1.3242 0.5631 1.5121 0.0864 0.9484 0.0354 -0.3030
1305031243.2029 1.3239 0.5632 1.5125 0.0908 0.9484 0.0310 -0.3022
1305031243.2130 1.3234 0.5634 1.5131 0.0963 0.9481 0.0285 -0.3017
1305031243.2229 1.3228 0.5638 1.5137 0.1024 0.9475 0.0242 -0.3021
1305031243.2329 1.3221 0.5641 1.5142 0.1088 0.9467 0.0210 -0.3024
1305031243.2429 1.3215 0.5646 1.5149 0.1160 0.9451 0.0177 -0.3050
1305031243.2529 1.3205 0.5646 1.5153 0.1226 0.9432 0.0121 -0.3084
1305031243.2629 1.3198 0.5650 1.5161 0.1283 0.9416 0.0092 -0.3113
1305031243.2729 1.3192 0.5651 1.5168 0.1342 0.9402 0.0031 -0.3129
1305031243.2830 1.3185 0.5652 1.5172 0.1387 0.9393 -0.0026 -0.3139
1305031243.2929 1.3180 0.5654 1.5175 0.1435 0.9384 -0.0090 -0.3141
1305031243.3029 1.3173 0.5656 1.5177 0.1491 0.9380 -0.0122 -0.3128
1305031243.3129 1.3169 0.5658 1.5177 0.1552 0.9372 -0.0165 -0.3120
1305031243.3229 1.3162 0.5660 1.5176 0.1616 0.9357 -0.0208 -0.3129
1305031243.3330 1.3158 0.5662 1.5175 0.1691 0.9338 -0.0244 -0.3143
1305031243.3429 1.3151 0.5663 1.5176 0.1761 0.9314 -0.0271 -0.3173
1305031243.3529 1.3147 0.5663 1.5175 0.1835 0.9290 -0.0310 -0.3200
1305031243.3630 1.3140 0.5663 1.5171 0.1899 0.9267 -0.0359 -0.3221
1305031243.3729 1.3138 0.5663 1.5168 0.1967 0.9249 -0.0400 -0.3229
1305031243.3830 1.3135 0.5662 1.5165 0.2020 0.9235 -0.0438 -0.3231
1305031243.3929 1.3132 0.5660 1.5158 0.2073 0.9223 -0.0492 -0.3223
1305031243.4030 1.3129 0.5659 1.5154 0.2127 0.9209 -0.0528 -0.3225
1305031243.4129 1.3127 0.5658 1.5146 0.2180 0.9192 -0.0577 -0.3229
1305031243.4229 1.3124 0.5656 1.5141 0.2240 0.9171 -0.0619 -0.3239
1305031243.4330 1.3120 0.5654 1.5135 0.2303 0.9144 -0.0655 -0.3265
1305031243.4429 1.3119 0.5650 1.5129 0.2365 0.9117 -0.0687 -0.3287
1305031243.4529 1.3117 0.5646 1.5124 0.2434 0.9090 -0.0714 -0.3308
1305031243.4629 1.3114 0.5645 1.5115 0.2483 0.9066 -0.0747 -0.3330
1305031243.4729 1.3112 0.5643 1.5105 0.2538 0.9044 -0.0778 -0.3339
1305031243.4830 1.3110 0.5641 1.5095 0.2586 0.9026 -0.0797 -0.3348
1305031243.4929 1.3109 0.5638 1.5087 0.2640 0.9004 -0.0814 -0.3360
1305031243.5029 1.3107 0.5635 1.5076 0.2686 0.8983 -0.0836 -0.3375
1305031243.5129 1.3107 0.5632 1.5067 0.2737 0.8959 -0.0849 -0.3395
1305031243.5232 1.3106 0.5630 1.5061 0.2782 0.8935 -0.0869 -0.3416
1305031243.5330 1.3106 0.5623 1.5053 0.2842 0.8904 -0.0896 -0.3441
1305031243.5429 1.3109 0.5619 1.5047 0.2898 0.8877 -0.0918 -0.3458
1305031243.5530 1.3109 0.5614 1.5040 0.2946 0.8851 -0.0956 -0.3475
1305031243.5630 1.3110 0.5610 1.5034 0.2996 0.8829 -0.0995 -0.3476
1305031243.5730 1.3109 0.5604 1.5028 0.3042 0.8809 -0.1028 -0.3478
1305031243.5831 1.3106 0.5600 1.5022 0.3089 0.8784 -0.1069 -0.3487
1305031243.5929 1.3102 0.5596 1.5015 0.3143 0.8756 -0.1110 -0.3495
1305031243.6029 1.3101 0.5594 1.5011 0.3218 0.8726 -0.1123 -0.3498
1305031243.6129 1.3096 0.5592 1.5007 0.3291 0.8689 -0.1145 -0.3516
1305031243.6229 1.3093 0.5591 1.5007 0.3364 0.8647 -0.1172 -0.3541
1305031243.6329 1.3091 0.5589 1.5008 0.3431 0.8602 -0.1214 -0.3572
1305031243.6429 1.3088 0.5586 1.5012 0.3492 0.8556 -0.1260 -0.3606
1305031243.6529 1.3085 0.5583 1.5015 0.3544 0.8512 -0.1326 -0.3637
1305031243.6629 1.3082 0.5579 1.5017 0.3600 0.8470 -0.1380 -0.3660
1305031243.6729 1.3078 0.5577 1.5020 0.3652 0.8436 -0.1423 -0.3670
1305031243.6829 1.3073 0.5578 1.5021 0.3701 0.8401 -0.1477 -0.3680
1305031243.6930 1.3069 0.5582 1.5024 0.3771 0.8367 -0.1502 -0.3676
1305031243.7029 1.3061 0.5586 1.5025 0.3845 0.8323 -0.1534 -0.3686
1305031243.7129 1.3055 0.5592 1.5027 0.3939 0.8270 -0.1547 -0.3700
1305031243.7229 1.3047 0.5598 1.5031 0.4028 0.8202 -0.1594 -0.3736
1305031243.7329 1.3043 0.5606 1.5036 0.4128 0.8134 -0.1635 -0.3758
1305031243.7429 1.3036 0.5613 1.5043 0.4214 0.8068 -0.1688 -0.3781
1305031243.7529 1.3033 0.5619 1.5050 0.4301 0.8012 -0.1739 -0.3779
1305031243.7629 1.3028 0.5628 1.5055 0.4368 0.7959 -0.1813 -0.3781
1305031243.7729 1.3024 0.5635 1.5061 0.4427 0.7913 -0.1900 -0.3764
1305031243.7829 1.3017 0.5645 1.5067 0.4485 0.7860 -0.1997 -0.3756
1305031243.7929 1.3010 0.5657 1.5073 0.4549 0.7808 -0.2085 -0.3741
1305031243.8029 1.3010 0.5666 1.5082 0.4645 0.7741 -0.2152 -0.3725
1305031243.8129 1.3006 0.5678 1.5088 0.4743 0.7660 -0.2215 -0.3731
1305031243.8229 1.3002 0.5694 1.5096 0.4832 0.7588 -0.2272 -0.3730
1305031243.8329 1.2996 0.5707 1.5102 0.4914 0.7510 -0.2343 -0.3736
1305031243.8429 1.2990 0.5722 1.5108 0.4982 0.7438 -0.2416 -0.3746
1305031243.8529 1.2987 0.5736 1.5115 0.5048 0.7378 -0.2475 -0.3735
1305031243.8629 1.2985 0.5751 1.5120 0.5117 0.7316 -0.2540 -0.3720
1305031243.8729 1.2980 0.5762 1.5127 0.5181 0.7252 -0.2609 -0.3710
1305031243.8830 1.2980 0.5775 1.5130 0.5243 0.7191 -0.2673 -0.3695
1305031243.8929 1.2979 0.5788 1.5137 0.5298 0.7130 -0.2742 -0.3684
1305031243.9029 1.2977 0.5800 1.5141 0.5355 0.7070 -0.2808 -0.3669
1305031243.9129 1.2978 0.5812 1.5145 0.5411 0.7012 -0.2864 -0.3655
1305031243.9230 1.2976 0.5823 1.5148 0.5464 0.6949 -0.2927 -0.3646
1305031243.9329 1.2978 0.5835 1.5150 0.5522 0.6898 -0.2963 -0.3624
1305031243.9430 1.2976 0.5847 1.5153 0.5572 0.6842 -0.3011 -0.3615
1305031243.9529 1.2977 0.5859 1.5156 0.5620 0.6788 -0.3052 -0.3610
1305031243.9629 1.2979 0.5870 1.5157 0.5664 0.6738 -0.3090 -0.3603
1305031243.9729 1.2979 0.5880 1.5158 0.5700 0.6685 -0.3136 -0.3603
1305031243.9830 1.2980 0.5889 1.5160 0.5735 0.6637 -0.3171 -0.3607
1305031243.9929 1.2983 0.5899 1.5160 0.5772 0.6587 -0.3206 -0.3608
1305031244.0035 1.2984 0.5907 1.5160 0.5806 0.6536 -0.3240 -0.3617
1305031244.0130 1.2986 0.5915 1.5160 0.5843 0.6489 -0.3267 -0.3616
1305031244.0234 1.2987 0.5922 1.5156 0.5881 0.6444 -0.3289 -0.3615
1305031244.0332 1.2988 0.5928 1.5153 0.5912 0.6407 -0.3313 -0.3607
1305031244.0430 1.2991 0.5934 1.5148 0.5951 0.6375 -0.3327 -0.3588
1305031244.0530 1.2990 0.5940 1.5141 0.5983 0.6335 -0.3350 -0.3584
1305031244.0630 1.2993 0.5946 1.5134 0.6022 0.6300 -0.3365 -0.3567
1305031244.0729 1.2994 0.5949 1.5127 0.6062 0.6261 -0.3386 -0.3548
1305031244.0830 1.2998 0.5958 1.5123 0.6097 0.6214 -0.3410 -0.3548
1305031244.0930 1.3003 0.5963 1.5117 0.6133 0.6178 -0.3431 -0.3527
1305031244.1032 1.3005 0.5968 1.5111 0.6162 0.6134 -0.3466 -0.3520
1305031244.1129 1.3004 0.5972 1.5103 0.6183 0.6092 -0.3512 -0.3512
1305031244.1231 1.3007 0.5975 1.5095 0.6213 0.6053 -0.3546 -0.3489
1305031244.1330 1.3011 0.5980 1.5086 0.6248 0.6019 -0.3575 -0.3458
1305031244.1429 1.3021 0.5982 1.5075 0.6298 0.5977 -0.3590 -0.3425
1305031244.1529 1.3024 0.5987 1.5066 0.6337 0.5941 -0.3608 -0.3396
1305031244.1629 1.3028 0.5995 1.5058 0.6379 0.5895 -0.3629 -0.3376
1305031244.1729 1.3032 0.6002 1.5050 0.6418 0.5856 -0.3645 -0.3351
1305031244.1830 1.3035 0.6011 1.5042 0.6458 0.5811 -0.3664 -0.3332
1305031244.1929 1.3040 0.6019 1.5034 0.6496 0.5761 -0.3687 -0.3319
1305031244.2029 1.3046 0.6028 1.5025 0.6535 0.5718 -0.3703 -0.3300
1305031244.2130 1.3050 0.6029 1.5010 0.6578 0.5658 -0.3741 -0.3274
1305031244.2229 1.3055 0.6038 1.5001 0.6614 0.5605 -0.3766 -0.3262
1305031244.2332 1.3065 0.6047 1.4993 0.6663 0.5548 -0.3779 -0.3248
1305031244.2429 1.3073 0.6056 1.4984 0.6705 0.5498 -0.3794 -0.3227
1305031244.2529 1.3075 0.6065 1.4975 0.6738 0.5436 -0.3835 -0.3216
1305031244.2629 1.3090 0.6074 1.4966 0.6795 0.5377 -0.3841 -0.3188
1305031244.2729 1.3099 0.6086 1.4956 0.6841 0.5319 -0.3862 -0.3161
1305031244.2830 1.3110 0.6095 1.4947 0.6890 0.5247 -0.3884 -0.3147
1305031244.2929 1.3120 0.6107 1.4937 0.6940 0.5182 -0.3899 -0.3127
1305031244.3029 1.3127 0.6116 1.4928 0.6982 0.5121 -0.3918 -0.3110
1305031244.3129 1.3138 0.6128 1.4918 0.7031 0.5050 -0.3928 -0.3103
1305031244.3229 1.3151 0.6140 1.4909 0.7080 0.4989 -0.3929 -0.3091
1305031244.3329 1.3161 0.6149 1.4899 0.7124 0.4919 -0.3936 -0.3093
1305031244.3429 1.3174 0.6159 1.4889 0.7167 0.4849 -0.3946 -0.3090
1305031244.3529 1.3183 0.6168 1.4878 0.7210 0.4780 -0.3954 -0.3087
1305031244.3630 1.3197 0.6177 1.4869 0.7252 0.4718 -0.3965 -0.3071
1305031244.3729 1.3207 0.6184 1.4858 0.7289 0.4648 -0.3984 -0.3063
1305031244.3830 1.3221 0.6191 1.4849 0.7330 0.4579 -0.4002 -0.3048
1305031244.3929 1.3230 0.6199 1.4839 0.7367 0.4505 -0.4021 -0.3044
1305031244.4030 1.3242 0.6204 1.4827 0.7405 0.4435 -0.4038 -0.3034
1305031244.4129 1.3254 0.6210 1.4817 0.7444 0.4366 -0.4046 -0.3026
1305031244.4229 1.3264 0.6217 1.4807 0.7477 0.4302 -0.4055 -0.3024
1305031244.4329 1.3272 0.6222 1.4795 0.7513 0.4234 -0.4062 -0.3021
1305031244.4429 1.3284 0.6223 1.4784 0.7549 0.4175 -0.4067 -0.3007
1305031244.4529 1.3290 0.6225 1.4774 0.7582 0.4114 -0.4073 -0.3000
1305031244.4629 1.3295 0.6227 1.4764 0.7610 0.4061 -0.4086 -0.2984
1305031244.4729 1.3302 0.6225 1.4754 0.7645 0.4005 -0.4092 -0.2962
1305031244.4829 1.3308 0.6226 1.4745 0.7669 0.3955 -0.4106 -0.2947
1305031244.4929 1.3310 0.6225 1.4735 0.7688 0.3903 -0.4124 -0.2940
1305031244.5029 1.3312 0.6224 1.4726 0.7713 0.3855 -0.4135 -0.2924
1305031244.5129 1.3314 0.6223 1.4716 0.7734 0.3810 -0.4146 -0.2913
1305031244.5230 1.3313 0.6222 1.4707 0.7758 0.3759 -0.4153 -0.2904
1305031244.5329 1.3313 0.6222 1.4697 0.7781 0.3718 -0.4158 -0.2887
1305031244.5429 1.3313 0.6222 1.4688 0.7810 0.3674 -0.4155 -0.2871
1305031244.5529 1.3311 0.6223 1.4678 0.7836 0.3633 -0.4154 -0.2854
1305031244.5629 1.3312 0.6223 1.4670 0.7863 0.3588 -0.4151 -0.2840
1305031244.5729 1.3308 0.6225 1.4661 0.7885 0.3537 -0.4160 -0.2831
1305031244.5829 1.3308 0.6227 1.4651 0.7909 0.3492 -0.4165 -0.2813
1305031244.5929 1.3307 0.6229 1.4643 0.7933 0.3444 -0.4170 -0.2797
1305031244.6029 1.3306 0.6230 1.4636 0.7952 0.3397 -0.4181 -0.2782
1305031244.6129 1.3305 0.6232 1.4628 0.7973 0.3350 -0.4191 -0.2765
1305031244.6229 1.3304 0.6234 1.4620 0.7995 0.3301 -0.4201 -0.2746
1305031244.6329 1.3301 0.6236 1.4610 0.8015 0.3257 -0.4209 -0.2727
1305031244.6429 1.3303 0.6239 1.4603 0.8044 0.3222 -0.4205 -0.2690
1305031244.6529 1.3299 0.6240 1.4595 0.8065 0.3165 -0.4215 -0.2678
1305031244.6629 1.3303 0.6243 1.4588 0.8093 0.3124 -0.4209 -0.2651
1305031244.6729 1.3297 0.6244 1.4578 0.8115 0.3059 -0.4215 -0.2652
1305031244.6829 1.3301 0.6246 1.4569 0.8147 0.3012 -0.4205 -0.2624
1305031244.6929 1.3302 0.6246 1.4562 0.8179 0.2957 -0.4205 -0.2584
1305031244.7029 1.3304 0.6248 1.4553 0.8214 0.2902 -0.4195 -0.2553
1305031244.7129 1.3304 0.6248 1.4544 0.8242 0.2844 -0.4198 -0.2522
1305031244.7229 1.3312 0.6250 1.4537 0.8274 0.2811 -0.4188 -0.2471
1305031244.7329 1.3310 0.6251 1.4529 0.8290 0.2755 -0.4204 -0.2454
1305031244.7429 1.3315 0.6253 1.4523 0.8308 0.2713 -0.4210 -0.2426
1305031244.7529 1.3315 0.6254 1.4516 0.8318 0.2664 -0.4236 -0.2404
1305031244.7629 1.3323 0.6258 1.4511 0.8335 0.2627 -0.4244 -0.2369
1305031244.7729 1.3322 0.6261 1.4503 0.8340 0.2570 -0.4280 -0.2349
1305031244.7829 1.3328 0.6263 1.4496 0.8353 0.2525 -0.4301 -0.2315
1305031244.7929 1.3334 0.6266 1.4493 0.8365 0.2476 -0.4320 -0.2288
1305031244.8029 1.3340 0.6271 1.4488 0.8372 0.2438 -0.4340 -0.2267
1305031244.8129 1.3345 0.6275 1.4484 0.8371 0.2389 -0.4367 -0.2269
1305031244.9429 1.3430 0.6324 1.4425 0.8414 0.1986 -0.4569 -0.2094
1305031244.9629 1.3438 0.6330 1.4414 0.8425 0.1951 -0.4587 -0.2045
1305031244.9729 1.3442 0.6336 1.4409 0.8423 0.1942 -0.4593 -0.2045
1305031245.0329 1.3430 0.6353 1.4382 0.8373 0.1934 -0.4674 -0.2074
1305031245.0629 1.3424 0.6351 1.4370 0.8364 0.1945 -0.4689 -0.2068
1305031245.0929 1.3415 0.6344 1.4368 0.8322 0.2015 -0.4712 -0.2119
1305031245.1029 1.3412 0.6339 1.4370 0.8309 0.2041 -0.4718 -0.2128
1305031245.1129 1.3404 0.6333 1.4371 0.8296 0.2072 -0.4726 -0.2133
1305031245.1229 1.3399 0.6326 1.4373 0.8287 0.2110 -0.4730 -0.2121
1305031245.1329 1.3392 0.6319 1.4375 0.8278 0.2139 -0.4731 -0.2124
1305031245.1429 1.3383 0.6311 1.4379 0.8264 0.2170 -0.4736 -0.2137
1305031245.1532 1.3372 0.6302 1.4384 0.8242 0.2198 -0.4749 -0.2164
1305031245.1629 1.3365 0.6296 1.4393 0.8224 0.2250 -0.4746 -0.2185
1305031245.1729 1.3359 0.6287 1.4403 0.8198 0.2315 -0.4750 -0.2208
1305031245.1829 1.3351 0.6275 1.4414 0.8165 0.2381 -0.4760 -0.2238
1305031245.1929 1.3343 0.6266 1.4426 0.8130 0.2449 -0.4767 -0.2277
1305031245.2029 1.3334 0.6256 1.4438 0.8095 0.2514 -0.4774 -0.2314
1305031245.2129 1.3328 0.6244 1.4451 0.8068 0.2578 -0.4772 -0.2343
1305031245.2229 1.3321 0.6235 1.4464 0.8036 0.2643 -0.4774 -0.2376
1305031245.2329 1.3315 0.6222 1.4475 0.8017 0.2708 -0.4765 -0.2385
1305031245.2429 1.3307 0.6211 1.4489 0.7994 0.2772 -0.4758 -0.2403
1305031245.2529 1.3302 0.6199 1.4501 0.7978 0.2844 -0.4741 -0.2405
1305031245.2629 1.3295 0.6188 1.4515 0.7948 0.2914 -0.4738 -0.2426
1305031245.2729 1.3289 0.6175 1.4528 0.7919 0.2996 -0.4731 -0.2438
1305031245.2829 1.3284 0.6165 1.4543 0.7888 0.3074 -0.4716 -0.2465
1305031245.2929 1.3279 0.6156 1.4560 0.7848 0.3139 -0.4714 -0.2517
1305031245.3030 1.3276 0.6148 1.4578 0.7813 0.3211 -0.4695 -0.2569
1305031245.3129 1.3275 0.6138 1.4597 0.7780 0.3293 -0.4668 -0.2615
1305031245.3229 1.3269 0.6130 1.4616 0.7749 0.3367 -0.4638 -0.2666
1305031245.3329 1.3266 0.6122 1.4636 0.7711 0.3452 -0.4608 -0.2717
1305031245.3429 1.3265 0.6115 1.4656 0.7679 0.3540 -0.4568 -0.2763
1305031245.3529 1.3264 0.6107 1.4674 0.7645 0.3616 -0.4533 -0.2817
1305031245.3629 1.3265 0.6098 1.4693 0.7612 0.3690 -0.4501 -0.2862
1305031245.3729 1.3264 0.6092 1.4710 0.7587 0.3763 -0.4462 -0.2894
1305031245.3829 1.3263 0.6086 1.4728 0.7571 0.3828 -0.4414 -0.2923
1305031245.3929 1.3269 0.6079 1.4743 0.7570 0.3889 -0.4356 -0.2932
1305031245.4029 1.3267 0.6071 1.4760 0.7553 0.3952 -0.4319 -0.2947
1305031245.4129 1.3258 0.6064 1.4778 0.7514 0.4031 -0.4301 -0.2966
1305031245.4229 1.3255 0.6056 1.4795 0.7475 0.4098 -0.4284 -0.2995
1305031245.4329 1.3260 0.6046 1.4813 0.7439 0.4164 -0.4268 -0.3020
1305031245.4429 1.3254 0.6041 1.4832 0.7376 0.4232 -0.4272 -0.3071
1305031245.4529 1.3258 0.6033 1.4849 0.7340 0.4303 -0.4248 -0.3092
1305031245.4629 1.3257 0.6025 1.4866 0.7301 0.4359 -0.4228 -0.3133
1305031245.4729 1.3258 0.6018 1.4882 0.7272 0.4421 -0.4196 -0.3157
1305031245.4829 1.3260 0.6012 1.4898 0.7243 0.4483 -0.4158 -0.3185
1305031245.4929 1.3260 0.6005 1.4911 0.7213 0.4543 -0.4126 -0.3210
1305031245.5029 1.3261 0.5997 1.4925 0.7177 0.4608 -0.4101 -0.3229
1305031245.5129 1.3261 0.5990 1.4937 0.7144 0.4676 -0.4076 -0.3237
1305031245.5229 1.3260 0.5983 1.4949 0.7109 0.4738 -0.4056 -0.3250
1305031245.5329 1.3262 0.5974 1.4960 0.7084 0.4801 -0.4025 -0.3252
1305031245.5429 1.3259 0.5967 1.4969 0.7053 0.4857 -0.3998 -0.3269
1305031245.5529 1.3261 0.5962 1.4980 0.7032 0.4922 -0.3955 -0.3269
1305031245.5629 1.3267 0.5956 1.4991 0.7014 0.4976 -0.3903 -0.3286
1305031245.5729 1.3267 0.5951 1.5002 0.6983 0.5038 -0.3865 -0.3304
1305031245.5829 1.3260 0.5944 1.5013 0.6928 0.5093 -0.3856 -0.3347
1305031245.5929 1.3266 0.5938 1.5024 0.6903 0.5151 -0.3814 -0.3356
1305031245.6029 1.3260 0.5932 1.5034 0.6854 0.5212 -0.3806 -0.3371
1305031245.6129 1.3259 0.5924 1.5043 0.6811 0.5271 -0.3792 -0.3383
1305031245.6229 1.3258 0.5918 1.5051 0.6778 0.5328 -0.3768 -0.3386
1305031245.6330 1.3261 0.5914 1.5058 0.6753 0.5383 -0.3734 -0.3387
1305031245.6429 1.3256 0.5909 1.5063 0.6724 0.5433 -0.3711 -0.3392
1305031245.6529 1.3260 0.5904 1.5069 0.6714 0.5483 -0.3660 -0.3385
1305031245.6629 1.3263 0.5895 1.5072 0.6691 0.5542 -0.3617 -0.3382
1305031245.6729 1.3266 0.5890 1.5077 0.6670 0.5590 -0.3576 -0.3386
1305031245.6829 1.3258 0.5884 1.5081 0.6626 0.5637 -0.3563 -0.3408
1305031245.6929 1.3256 0.5880 1.5086 0.6593 0.5682 -0.3539 -0.3424
1305031245.7029 1.3260 0.5877 1.5091 0.6571 0.5731 -0.3491 -0.3433
1305031245.7129 1.3256 0.5873 1.5095 0.6536 0.5781 -0.3462 -0.3447
1305031245.7229 1.3260 0.5868 1.5097 0.6518 0.5823 -0.3412 -0.3459
1305031245.7329 1.3258 0.5865 1.5098 0.6488 0.5875 -0.3368 -0.3471
1305031245.7429 1.3250 0.5862 1.5098 0.6449 0.5921 -0.3335 -0.3495
1305031245.7529 1.3254 0.5860 1.5102 0.6430 0.5961 -0.3279 -0.3517
1305031245.7629 1.3257 0.5856 1.5102 0.6417 0.6022 -0.3200 -0.3510
1305031245.7729 1.3252 0.5855 1.5101 0.6380 0.6057 -0.3170 -0.3544
1305031245.7829 1.3254 0.5854 1.5104 0.6354 0.6102 -0.3110 -0.3567
1305031245.7929 1.3254 0.5850 1.5105 0.6330 0.6148 -0.3046 -0.3586
1305031245.8029 1.3253 0.5848 1.5105 0.6303 0.6194 -0.2983 -0.3607
1305031245.8129 1.3252 0.5846 1.5105 0.6274 0.6242 -0.2919 -0.3628
1305031245.8229 1.3248 0.5844 1.5105 0.6235 0.6293 -0.2862 -0.3650
1305031245.8329 1.3252 0.5843 1.5105 0.6208 0.6337 -0.2802 -0.3669
1305031245.8429 1.3252 0.5841 1.5107 0.6179 0.6378 -0.2748 -0.3687
1305031245.8529 1.3249 0.5838 1.5106 0.6147 0.6416 -0.2708 -0.3704
1305031245.8629 1.3249 0.5838 1.5108 0.6122 0.6455 -0.2656 -0.3715
1305031245.8729 1.3249 0.5836 1.5108 0.6098 0.6495 -0.2608 -0.3719
1305031245.8830 1.3248 0.5834 1.5110 0.6070 0.6534 -0.2560 -0.3729
1305031245.8929 1.3246 0.5831 1.5110 0.6041 0.6567 -0.2524 -0.3742
1305031245.9029 1.3248 0.5829 1.5114 0.6013 0.6614 -0.2469 -0.3742
1305031245.9129 1.3247 0.5824 1.5115 0.5974 0.6655 -0.2438 -0.3753
1305031245.9229 1.3247 0.5820 1.5120 0.5935 0.6701 -0.2398 -0.3758
1305031245.9329 1.3246 0.5815 1.5123 0.5896 0.6740 -0.2372 -0.3767
1305031245.9433 1.3248 0.5811 1.5127 0.5858 0.6785 -0.2335 -0.3768
1305031245.9529 1.3245 0.5806 1.5130 0.5819 0.6823 -0.2307 -0.3776
1305031245.9633 1.3246 0.5801 1.5133 0.5782 0.6862 -0.2270 -0.3786
1305031245.9729 1.3247 0.5797 1.5138 0.5751 0.6907 -0.2222 -0.3779
1305031245.9829 1.3246 0.5792 1.5143 0.5710 0.6947 -0.2187 -0.3788
1305031245.9929 1.3247 0.5787 1.5149 0.5668 0.6986 -0.2154 -0.3799
1305031246.0029 1.3245 0.5782 1.5153 0.5626 0.7025 -0.2121 -0.3808
1305031246.0129 1.3245 0.5777 1.5160 0.5582 0.7064 -0.2093 -0.3815
1305031246.0229 1.3245 0.5770 1.5166 0.5537 0.7105 -0.2064 -0.3820
1305031246.0329 1.3243 0.5764 1.5173 0.5491 0.7145 -0.2038 -0.3825
1305031246.0429 1.3244 0.5757 1.5178 0.5448 0.7187 -0.2014 -0.3823
1305031246.0529 1.3242 0.5748 1.5185 0.5389 0.7233 -0.1995 -0.3829
1305031246.0629 1.3240 0.5739 1.5191 0.5330 0.7277 -0.1984 -0.3834
1305031246.0729 1.3240 0.5729 1.5198 0.5266 0.7329 -0.1965 -0.3833
1305031246.0829 1.3238 0.5718 1.5203 0.5191 0.7382 -0.1958 -0.3838
1305031246.0929 1.3238 0.5706 1.5210 0.5119 0.7436 -0.1941 -0.3839
1305031246.1029 1.3238 0.5695 1.5216 0.5049 0.7488 -0.1923 -0.3839
1305031246.1129 1.3237 0.5684 1.5221 0.4982 0.7534 -0.1904 -0.3846
1305031246.1229 1.3235 0.5676 1.5227 0.4922 0.7575 -0.1875 -0.3857
1305031246.1330 1.3233 0.5667 1.5232 0.4867 0.7612 -0.1846 -0.3868
1305031246.1431 1.3232 0.5660 1.5239 0.4818 0.7647 -0.1802 -0.3880
1305031246.1530 1.3229 0.5651 1.5242 0.4773 0.7679 -0.1763 -0.3891
